No.,銘柄コード （Code）,ISINコード,銘柄 （Name）,Name,株数（※） No. of Shares（※）,評価金額(円） Valuation (yen),純資産比率 % of NAV
239,2229,JP3220580009,カルビー,"CALBEE,INC.",2500,7260000,0.0004427879487329091
240,4202,JP3485800001,ダイセル,DAICEL CORPORATION,5000,7252500.000000001,0.0004423305231660364
241,9989,JP3336600006,サンドラッグ,"SUNDRUG CO.,LTD.",1900,7182000.000000001,0.0004380307228374317
242,7956,JP3801600002,ピジョン,PIGEON CORPORATION,3400,6869700,0.00041898352223284654
243,9045,JP3279400000,京阪ホールディングス,"KEIHAN HOLDINGS CO.,LTD.",2100,6854400.000000001,0.00041805037407642603
244,9069,JP3423800006,センコーグループホールディングス,"SENKO GROUP HOLDINGS CO.,LTD.",3100,6837050.000000001,0.0004169921962650602
245,6925,JP3156400008,ウシオ電機,USHIO INC.,1800,6814800.000000001,0.00041563516708333743
246,8424,JP3826270005,芙蓉総合リース,"FUYO GENERAL LEASE CO.,LTD.",1500,6814500.000000001,0.0004156168700606625
247,5805,JP3368400002,ＳＷＣＣ,SWCC CORPORATION,600,6810000,0.00041534241472053875
248,9449,JP3152750000,ＧＭＯインターネットグループ,"GMO INTERNET GROUP,INC.",1600,6806400.000000001,0.00041512285044843983
249,6508,JP3919800007,明電舎,MEIDENSHA CORPORATION,700,6734000.000000001,0.00041070716897622733
250,4401,JP3114800000,ＡＤＥＫＡ,ADEKA CORPORATION,1700,6706500.000000001,0.0004090299418976936
251,9861,JP3958000006,吉野家ホールディングス,"YOSHINOYA HOLDINGS CO.,LTD.",1700,6533100.000000001,0.0003984542627915935
252,6849,JP3706800004,日本光電工業,NIHON KOHDEN CORPORATION,4100,6521050,0.0003977193323808178
253,3397,JP3636650008,トリドールホールディングス,TORIDOLL HOLDINGS CORPORATION,1500,6517500.000000001,0.00039750281761249804
254,9507,JP3350800003,四国電力,"SHIKOKU ELECTRIC POWER COMPANY,INCORPORA",3900,6497400.000000001,0.0003962769170932788
255,4540,JP3535800001,ツムラ,TSUMURA & CO.,1700,6488900,0.0003957585014508229
256,4544,JP3822000000,Ｈ．Ｕ．グループホールディングス,"H.U. GROUP HOLDINGS,INC.",1900,6480900,0.0003952705808461585
257,8129,JP3602600003,東邦ホールディングス,"TOHO HOLDINGS CO.,LTD.",1600,6422400,0.00039170266142455034
258,3349,JP3298400007,コスモス薬品,COSMOS PHARMACEUTICAL CORPORATION,1000,6383000,0.0003892996524465784
259,5471,JP3491000000,大同特殊鋼,"DAIDO STEEL CO.,LTD.",2800,6368600.000000001,0.00038842139535818257
260,4114,JP3715200006,日本触媒,"NIPPON SHOKUBAI CO.,LTD.",2900,6258200.000000001,0.00038168809101381436
261,4922,JP3283650004,コーセーホールディングス,KOSE HOLDINGS CORPORATION,1100,6253500.000000001,0.00038140143765857406
262,4272,JP3694400007,日本化薬,"NIPPON KAYAKU CO.,LTD.",3200,6150400,0.00037511336086596206
263,4516,JP3717600005,日本新薬,"NIPPON SHINYAKU CO.,LTD.",1800,6120000,0.00037325926256823747
264,4194,JP3800270005,ビジョナル,"VISIONAL,INC.",700,6099100,0.0003719845699885518
265,2206,JP3161200005,江崎グリコ,"EZAKI GLICO CO.,LTD.",1200,6064800,0.00036989261039605334
266,9003,JP3316400005,相鉄ホールディングス,"SOTETSU HOLDINGS,INC.",2300,6055900,0.00036934979872336424
267,9401,JP3588600001,ＴＢＳホールディングス,"TBS HOLDINGS,INC.",1000,6034000.000000001,0.0003680141160680956
268,9744,JP3919200000,メイテックグループホールディングス,MEITEC GROUP HOLDINGS INC.,1800,6010200,0.0003665625522692191
269,6407,JP3346800000,ＣＫＤ,CKD CORPORATION,1000,6000000,0.000365940453498272
270,8078,JP3777800008,阪和興業,"HANWA CO.,LTD.",3500,5974500,0.00036438520657090437
271,9759,JP3712600000,ＮＳＤ,"NSD CO., LTD.",2100,5948250.000000001,0.0003627842170868495
272,8022,JP3905200006,美津濃,MIZUNO CORPORATION,1600,5912000.000000001,0.0003605733268469641
273,9616,JP3253900009,共立メンテナンス,"KYORITSU MAINTENANCE CO.,LTD.",1700,5902400.000000001,0.00035998782212136684
274,3105,JP3678000005,日清紡ホールディングス,NISSHINBO HOLDINGS INC.,2700,5884650,0.00035890524827976775
275,8282,JP3277150003,ケーズホールディングス,K'S HOLDINGS CORPORATION,3100,5848150.000000001,0.0003566791105209866
276,2810,JP3765400001,ハウス食品グループ本社,HOUSE FOODS GROUP INC.,1500,5809500,0.00035432184409970186
277,9302,JP3891200002,三井倉庫ホールディングス,"MITSUI-SOKO HOLDINGS CO.,LTD.",1600,5771200,0.00035198592420487124
278,3591,JP3992400006,ワコールホールディングス,WACOAL HOLDINGS CORP.,1300,5722600.000000001,0.0003490218065315353
279,4887,JP3323040000,サワイグループホールディングス,"SAWAI GROUP HOLDINGS CO.,LTD.",3400,5611700,0.0003422580071493755
280,2222,JP3299600001,寿スピリッツ,"KOTOBUKI SPIRITS CO.,LTD.",2200,5594600.000000001,0.0003412150768569055
281,2811,JP3208200000,カゴメ,"KAGOME CO.,LTD.",2100,5481000,0.00033428660427067147
282,2670,JP3152740001,エービーシー・マート,"ABC-MART,INC.",2000,5446000,0.0003321519516252649
283,6592,JP3870000001,マブチモーター,"MABUCHI MOTOR CO.,LTD.",3200,5328000.000000001,0.00032495512270646563
284,4206,JP3100800006,アイカ工業,"AICA KOGYO COMPANY,LIMITED",1400,5161800,0.0003148185721445634
285,8425,JP3286500008,みずほリース,"MIZUHO LEASING COMPANY,LIMITED",3700,5061600,0.0003087073665711423
286,6436,JP3124400007,アマノ,AMANO CORPORATION,1300,5036200,0.0003071582186513329
287,6707,JP3329600005,サンケン電気,"SANKEN ELECTRIC CO.,LTD.",600,5004000.000000001,0.0003051943382175589
288,4443,JP3332540008,Ｓａｎｓａｎ,"SANSAN,INC.",2500,4972500,0.0003032731508366929
289,7240,JP3164800009,ＮＯＫ,NOK CORPORATION,1600,4875200.000000001,0.00029733881648246266
290,8570,JP3131400008,イオンフィナンシャルサービス,"AEON FINANCIAL SERVICE CO.,LTD.",3100,4868550.000000001,0.00029693323247983544
291,8410,JP3105220002,セブン銀行,"SEVEN BANK,LTD.",15200,4842720.000000001,0.00029535785882752537
292,8876,JP3755200007,リログループ,"RELO GROUP,INC.",2400,4833600.000000001,0.000294801629338208
293,9605,JP3560000006,東映,"TOEI COMPANY,LTD.",800,4832000,0.00029470404521727504
294,8919,JP3932950003,カチタス,"KATITAS CO.,LTD",1400,4753000,0.0002898858292462145
295,6544,JP3389510003,ジャパンエレベーターサービスホールディン,"JAPAN ELEVATOR SERVICE HOLDINGS CO.,LTD.",2800,4740400.000000001,0.00028911735429386815
296,9627,JP3105250009,アインホールディングス,AIN HOLDINGS INC.,800,4706400,0.0002870436917240446
297,3635,JP3283460008,コーエーテクモホールディングス,"KOEI TECMO HOLDINGS CO.,LTD.",2900,4667550,0.00028467422728764325
298,4118,JP3215800008,カネカ,KANEKA CORPORATION,800,4574400.000000001,0.0002789930017470826
299,7476,JP3131300000,アズワン,AS ONE CORPORATION,1900,4569500.000000001,0.00027869415037672573
300,4812,JP3551530003,電通総研,DENTSU SOKEN INC.,1700,4567900,0.0002785965662557928
301,4665,JP3505900005,ダスキン,"DUSKIN CO.,LTD.",1000,4447000,0.0002712228661178026
302,3097,JP3922930007,物語コーポレーション,THE MONOGATARI CORPORATION,800,4384000,0.00026738049135607074
303,6814,JP3828400006,古野電気,"FURUNO ELECTRIC CO.,LTD.",600,4338000,0.0002645749478792507
304,2201,JP3926400007,森永製菓,"MORINAGA & CO.,LTD.",1600,4225600.000000001,0.00025771966338371645
305,2432,JP3548610009,ディー・エヌ・エー,"DENA CO.,LTD.",1700,4201550,0.0002562528520659441
306,7906,JP3960000002,ヨネックス,"YONEX CO.,LTD.",1600,4164800.0000000005,0.0002540114667882672
307,4478,JP3826520003,フリー,FREEE K.K.,1600,4158400,0.0002536211303045357
308,7616,JP3305970000,コロワイド,"COLOWIDE CO.,LTD.",2000,4115000.0000000005,0.0002509741610242316
309,3048,JP3800390001,ビックカメラ,BIC CAMERA INC.,2300,4011200.0000000005,0.0002446433911787115
310,2001,JP3723000000,ニップン,NIPPN CORPORATION,1400,3932600.0000000005,0.0002398495712378841
311,2659,JP3324500002,サンエー,"SAN-A CO.,LTD.",1200,3906000.0000000005,0.0002382272352273751
312,4927,JP3855900001,ポーラ・オルビスホールディングス,POLA ORBIS HOLDINGS INC.,2900,3887450.0000000005,0.00023709586932530962
313,7004,JP3789000001,カナデビア,KANADEVIA CORPORATION,3200,3801600.0000000005,0.00023185987133650518
314,2175,JP3162350007,エス・エム・エス,"SMS CO.,LTD.",1700,3751900.0000000005,0.00022882866458002782
315,9031,JP3658800002,西日本鉄道,"NISHI-NIPPON RAILROAD CO.,LTD.",1200,3746400.0000000005,0.00022849321916432107
316,8698,JP3869970008,マネックスグループ,"MONEX GROUP,INC.",5300,3736500.0000000005,0.00022788941741604894
317,6472,JP3165600002,ＮＴＮ,NTN CORPORATION,9400,3675400,0.00022416292379792482
318,6632,JP3386410009,ＪＶＣケンウッド,JVCKENWOOD CORPORATION,3200,3628800,0.0002213207862757549
319,3101,JP3619800000,東洋紡,"TOYOBO CO.,LTD.",2300,3496000,0.0002132213042383265
320,3543,JP3305580007,コメダホールディングス,"KOMEDA HOLDINGS CO.,LTD.",1200,3468000.0000000005,0.00021151358212200124
321,2782,JP3423520000,セリア,"SERIA CO.,LTD.",900,3465000,0.00021133061189525208
322,9601,JP3362800009,松竹,"SHOCHIKU CO.,LTD.",300,3459000,0.00021096467144175382
323,7780,JP3921270009,メニコン,"MENICON CO.,LTD.",1900,3296500.0000000005,0.00020105378415950897
324,4617,JP3522600000,中国塗料,"CHUGOKU MARINE PAINTS,LTD.",900,3226500,0.0001967844788686958
325,8595,JP3389900006,ジャフコ　グループ,"JAFCO GROUP CO.,LTD.",1400,3138800.0000000005,0.00019143564924006272
326,7846,JP3780610006,パイロットコーポレーション,PILOT CORPORATION,1700,3082950,0.0001880293535187496
327,3863,JP3721600009,日本製紙,"NIPPON PAPER INDUSTRIES CO.,LTD.",2200,3027200,0.00018462915680499483
328,1377,JP3315000004,サカタのタネ,SAKATA SEED CORPORATION,700,3020500,0.00018422052329858843
329,3186,JP3758210003,ネクステージ,"NEXTAGE CO.,LTD.",900,3015000,0.00018388507788288168
330,2317,JP3351050004,システナ,SYSTENA CORPORATION,7100,2982000.0000000005,0.00018187240538864122
331,7313,JP3539230007,テイ・エス　テック,"TS TECH CO.,LTD.",1600,2940800.0000000005,0.00017935961427461975
332,7148,JP3166990006,ＦＰＧ,"FINANCIAL PARTNERS GROUP CO.,LTD.",1700,2910400,0.00017750551597689514
333,8273,JP3138400001,イズミ,"IZUMI CO.,LTD.",2900,2902900,0.0001770480904100223
334,4587,JP3836750004,ペプチドリーム,PEPTIDREAM INC.,3000,2841600.0000000005,0.00017330939877678166
335,8803,JP3834800009,平和不動産,"HEIWA REAL ESTATE CO.,LTD.",1200,2826000.0000000005,0.00017235795359768616
336,7994,JP3192400004,オカムラ,OKAMURA CORPORATION,1200,2808000,0.00017126013223719131
337,7947,JP3167000003,エフピコ,FP CORPORATION,1100,2775300,0.0001692657567656257
338,2121,JP3882750007,ＭＩＸＩ,"MIXI,INC.",900,2606400,0.00015896453299964937
339,4023,JP3271600003,クレハ,KUREHA CORPORATION,600,2574000.0000000005,0.0001569884545507587
340,5032,JP3164780003,ＡＮＹＣＯＬＯＲ,ANYCOLOR INC.,900,2356200,0.0001437048160887714
341,6412,JP3834200002,平和,HEIWA CORPORATION,1100,2354000,0.00014357063792248871
342,4189,JP3277040006,ＫＨネオケム,"KH NEOCHEM CO.,LTD.",700,2313500,0.00014110053986137537
343,-,-,TOPIX先物 2609,TOPIX Futures 2609,9,358785000.00000006,0.021882324268062924
,,,,,,,
,,,合計（Total）,,,16383364270,0.9992226251318646
,,,,,,,
,,,純資産総額,Total Net Assets of the Fund (NAV),,16396110193.999998,1
,,,,,,,
※先物が組入れられている場合は、枚数です。,,,,,,,
※Please note: it refers to the number of contracts in case of futures.,,,,,,,
2518,NEXT FUNDS MSCI日本株女性活躍指数（セレクト）連動型上場投信　（NEXT FUNDS MSCI Japan Empowering Women Select Index Exchange Traded Fund）,,,,,,
,"2026年7月31日現在　（as of July 31, 2026）",,,ISINコード：,JP3048720001,,
