Ticker,Name,ISIN,Exchange,Currency,Region
2266,"ROKKO BUTTER CO.,LTD.",JP3984800007,,,JP
2267,YAKULT HONSHA CO LTD ORD,JP3931600005,TSE,JPY,JP
2269,MEIJI HOLDINGS LTD,JP3918000005,TOKYO STOCK EXCHANGE,JPY,JP
2270,"MEGMILK SNOW BRAND CO.,LTD.",JP3947800003,,,JP
2281,"PRIMA MEAT PACKERS,LTD.",JP3833200003,,,JP
2282,NH FOODS LTD,JP3743000006,TSE,JPY,JP
2288,"MARUDAI FOOD CO.,LTD.",JP3876400007,,,JP
2292,S FOODS INC.,JP3399300007,,,JP
2294,"KAKIYASU HONTEN CO.,LTD.",JP3206500005,,,JP
2296,ITOHAM YONEKYU HOLDINGS INC.,JP3144500000,,,JP
2317,SYSTENA CORP,JP3351050004,TSE,JPY,JP
2327,NS SOLUTIONS CORPORATION,JP3379900008,,,JP
2331,"ALSOK CO.,LTD.",JP3431900004,,,JP
2337,ICHIGO INC.,JP3120010008,,,JP
2353,NIPPON PARKING DEVELOPMENT C,JP3728000005,TSE,JPY,JP
2371,KAKAKU.COM INC,JP3206000006,TSE,JPY,JP
2384,"SBS HOLDINGS,INC.",JP3163500006,,,JP
2395,SHIN NIPPON BIOMEDICAL LABOR,JP3379950003,TSE,JPY,JP
2413,M3 (SO-NET M3) INC ORD,JP3435750009,TSE,JPY,JP
2432,"DENA CO.,LTD.",JP3548610009,,,JP
2433,HAKUHODO DY HOLDINGS INC ORD,JP3766550002,TSE,JPY,JP
247A,AI ROBOTICS ORD,JP3160060004,TSE,JPY,JP
2492,INFOMART CORP,JP3153480003,TSE,JPY,JP
2501,SAPPORO BREWERIES LIMITED,JP3320800000,,,JP
2502,ASAHI GROUP HLDGS (ASAHI BREW) ORD,JP3116000005,TSE,JPY,JP
2503,KIRIN HOLDINGS (BREWERY) CO LTD ORD,JP3258000003,TSE,JPY,JP
250A,SHIMADAYA CORPORATION,JP3356550008,,,JP
2531,TAKARA HOLDINGS INC.,JP3459600007,,,JP
2533,"OENON HOLDINGS,INC.",JP3307400006,,,JP
256A,TOBISHIMA HOLDINGS INC.,JP3629810007,,,JP
2579,COCA-COLA BOTTLERS JAPAN HOLDINGS INC.,JP3293200006,,,JP
2585,"LIFEDRINK COMPANY,INC.",JP3966680005,,,JP
2587,SUNTORY BEVERAGE & FOOD LTD,JP3336560002,TOKYO STOCK EXCHANGE,JPY,JP
2590,"DYDO GROUP HOLDINGS,INC.",JP3488400007,,,JP
2593,"ITO EN,LTD.",JP3143000002,,,JP
2594,KEY COFFEE INC,JP3236300004,,,JP
2602,"THE NISSHIN OILLIO GROUP,LTD.",JP3677200002,,,JP
2607,"FUJI OIL CO.,LTD.",JP3816400000,,,JP
2613,"J-OIL MILLS, INC.",JP3840000008,,,JP
2659,"SAN-A CO.,LTD.",JP3324500002,,,JP
2664,CAWACHI LIMITED,JP3226450009,,,JP
2670,ABC MART INC ORD,JP3152740001,TSE,JPY,JP
2676,"TAKACHIHO KOHEKI CO.,LTD.",JP3457710006,,,JP
2678,ASKUL CORP,JP3119920001,TSE,JPY,JP
2681,GEO HOLDINGS CORPORATION,JP3282400005,,,JP
2685,"AND ST HD CO.,LTD.",JP3856000009,,,JP
268A,RIGAKU HLDG CORP ORD,JP3969750003,TSE,JPY,JP
2695,"KURA SUSHI,INC.",JP3268200007,,,JP
2702,MCDONALDS HOLDINGS (JAPAN) LTD,JP3750500005,TOKYO STOCK EXCHANGE,JPY,JP
2726,PAL GROUP HOLDINGS CO. LTD.,JP3781650001,TSE,JPY,JP
2730,EDION CORPORATION,JP3164470001,,,JP
2733,ARATA CORPORATION,JP3125100002,,,JP
2734,SALA CORPORATION,JP3310350008,,,JP
2737,TOMEN DEVICES CORP,JP3553900006,TSE,JPY,JP
2742,"HALOWS CO.,LTD.",JP3773750009,,,JP
2749,JP-HOLDINGS INC,JP3386190007,TSE,JPY,JP
2752,FUJIO FOOD GROUP INC.,JP3807770007,,,JP
2760,TOKYO ELECTRON,JP3571600000,TSE,JPY,JP
2767,TSUBURAYA FIELDS HOLDINGS INC,JP3802680003,TSE,JPY,JP
2768,SOJITZ CORP ORD,JP3663900003,TSE,JPY,JP
277A,GLOBE-ING ORD,JP3274430002,TSE,JPY,JP
2784,ALFRESA HOLDINGS CORP,JP3126340003,TOKYO STOCK EXCHANGE,JPY,JP
2801,KIKKOMAN CORP,JP3240400006,TOKYO STOCK EXCHANGE,JPY,JP
2802,AJINOMOTO,JP3119600009,TOKYO STOCK EXCHANGE,JPY,JP
2804,"BULL-DOG SAUCE CO.,LTD.",JP3831200005,,,JP
2809,KEWPIE CORPORATION,JP3244800003,,,JP
2810,HOUSE FOODS GROUP INC.,JP3765400001,,,JP
2811,"KAGOME CO.,LTD.",JP3208200000,,,JP
2815,"ARIAKE JAPAN CO.,LTD.",JP3125800007,,,JP
2819,"EBARA FOODS INDUSTRY,INC.",JP3165930003,,,JP
285A,KIOXIA HOLDINGS CORPORATION,JP3236330001,,,JP
2871,NICHIREI CORPORATION,JP3665200006,,,JP
2874,"YOKOREI CO.,LTD.",JP3957000007,,,JP
2875,"TOYO SUISAN KAISHA,LTD.",JP3613000003,,,JP
2882,"EAT&HOLDINGS CO.,LTD",JP3130740008,,,JP
2884,YOSHIMURA FOOD HOLDINGS K.K.,JP3958400008,,,JP
2897,NISSIN FOODS HOLDINGS LTD,JP3675600005,TOKYO STOCK EXCHANGE,JPY,JP
2908,"FUJICCO CO.,LTD.",JP3818700001,,,JP
290A,SYNSPECTIVE ORD,JP3376720003,TSE,JPY,JP
2910,"ROCK FIELD CO.,LTD.",JP3984200000,,,JP
2914,JAPAN TOBACCO INC.,JP3726800000,,,JP
2915,"KENKO MAYONNAISE CO.,LTD.",JP3281850002,,,JP
2918,"WARABEYA NICHIYO HOLDINGS CO.,LTD.",JP3994400004,,,JP
2922,"NATORI CO.,LTD.",JP3651060000,,,JP
2929,"PHARMA FOODS INTERNATIONAL CO.,LTD.",JP3802310007,,,JP
2931,"EUGLENA CO.,LTD.",JP3944370000,,,JP
2933,KIBUN FOODS INC.,JP3241500002,,,JP
2935,"PICKLES HOLDINGS CO.,LTD.",JP3801810007,,,JP
2971,ESCON JAPAN REIT INVESTMENT,JP3048810000,TSE,JPY,JP
2972,SANKEI REAL ESTATE REIT INC,JP3048880003,TOKYO STOCK EXCHANGE,JPY,JP
2975,"STAR MICA HOLDINGS CO.,LTD.",JP3399340003,,,JP
2979,SOSILA LOGISTICS REIT INC,JP3048960003,TSE,JPY,JP
2980,SRE HOLDINGS CORPORATION,JP3161320001,,,JP
2989,TOKAIDO REIT INC,JP3049110004,TOKYO STOCK EXCHANGE,JPY,JP
3001,"KATAKURA INDUSTRIES CO.,LTD.",JP3211400001,,,JP
3002,GUNZE LIMITED,JP3275200008,,,JP
3003,"HULIC CO.,LTD.",JP3360800001,,,JP
3028,"ALPEN CO.,LTD.",JP3126470008,,,JP
3034,"QOL HOLDINGS CO.,LTD.",JP3266160005,,,JP
3036,ALCONIX CORP,JP3126210008,TSE,JPY,JP
3038,KOBE BUSSAN CO LTD,JP3291200008,TSE,JPY,JP
3046,JINS HOLDINGS INC,JP3386110005,TSE,JPY,JP
3048,BIC CAMERA INC,JP3800390001,TSE,JPY,JP
3050,"DCM HOLDINGS CO.,LTD.",JP3548660004,,,JP
3064,MONOTARO CO LTD,JP3922950005,TSE,JPY,JP
3076,AI HOLDINGS CORP,JP3105090009,TSE,JPY,JP
3086,J FRONT RETAILING CO LTD ORD,JP3386380004,TSE,JPY,JP
3087,"DOUTOR.NICHIRES HOLDINGS CO.,LTD.",JP3639100001,,,JP
3088,MATSUKIYOCOCOKARA & CO,JP3869010003,TSE,JPY,JP
3091,"BRONCO BILLY CO.,LTD.",JP3831550003,,,JP
3092,ZOZO INC,JP3399310006,TSE,JPY,JP
3097,THE MONOGATARI CORPORATION,JP3922930007,,,JP
3099,ISETAN MITSUKOSHI HOLDINGS LTD ORD,JP3894900004,TSE,JPY,JP
3101,"TOYOBO CO.,LTD.",JP3619800000,,,JP
3104,"FUJIBO HOLDINGS,INC.",JP3820800005,,,JP
3105,NISSHINBO HLDGS (NISSHINBO IND) ORD,JP3678000005,TSE,JPY,JP
3106,KURABO INDUSTRIES LTD.,JP3268800004,,,JP
3107,"DAIWABO HOLDINGS CO.,LTD.",JP3505400006,,,JP
3110,NITTO BOSEKI CO,JP3684400009,TSE,JPY,JP
3116,TOYOTA BOSHOKU CORPORATION,JP3635400009,,,JP
3132,MACNICA HOLDINGS INC,JP3862960006,TSE,JPY,JP
3139,"LACTO JAPAN CO.,LTD.",JP3967250006,,,JP
3148,"CREATE SD HOLDINGS CO.,LTD.",JP3269940007,,,JP
3150,"GREMS,INC.",JP3952860009,,,JP
3151,"VITAL KSK HOLDINGS,INC.",JP3778280002,,,JP
3153,"YASHIMA DENKI CO.,LTD.",JP3931700003,,,JP
3156,RESTAR CORPORATION,JP3944360001,,,JP
3167,TOKAI HOLDINGS CORPORATION,JP3552260006,,,JP
3176,"SANYO TRADING CO.,LTD.",JP3342500000,,,JP
3182,OISIX RA DAICHI INC,JP3174190003,TSE,JPY,JP
3186,"NEXTAGE CO.,LTD.",JP3758210003,,,JP
3191,"JOYFUL HONDA CO.,LTD.",JP3392920009,,,JP
3197,SKYLARK HOLDINGS CO LTD,JP3396210001,TSE,JPY,JP
319A,NEXT GENERATION ORD,JP3264350004,TSE,JPY,JP
3201,"THE JAPAN WOOL TEXTILE CO.,LTD.",JP3700800000,,,JP
3222,UNITED SUPER MARKETS HOLDINGS INC.,JP3949450005,,,JP
3226,MITSUI FUDOSAN ACCOMMODATIONS FUND,JP3046440008,TOKYO STOCK EXCHANGE,JPY,JP
3231,"NOMURA REAL ESTATE HOLDINGS,INC.",JP3762900003,,,JP
3232,"MIE KOTSU GROUP HOLDINGS,INC.",JP3332510001,,,JP
3234,MORI HILLS REI/D,JP3046470005,TSE,JPY,JP
3245,"DEAR LIFE CO., LTD.",JP3548720006,,,JP
3249,IND & INFRA FU/D,JP3046500009,TSE,JPY,JP
3252,"JINUSHI CO.,LTD.",JP3714200007,,,JP
3269,ADVANCE RESIDENCE INVESTMENT REIT,JP3047160001,TOKYO STOCK EXCHANGE,JPY,JP
3276,"JAPAN PROPERTY MANAGEMENT CENTER CO.,LTD",JP3695050009,,,JP
3279,ACTIVIA PROPERTIES INC,JP3047490002,TSE,JPY,JP
3281,GLP J-REIT/D,JP3047510007,TSE,JPY,JP
3282,COMFORIA RESIDENTIAL REIT INC,JP3047540004,TOKYO STOCK EXCHANGE,JPY,JP
3283,NIPPON PROLOGIS REIT INC,JP3047550003,TSE,JPY,JP
3284,"HOOSIERS HOLDINGS CO.,LTD.",JP3802060008,,,JP
3287,HOSHINO RESORTS REIT INC,JP3047610005,TOKYO STOCK EXCHANGE,JPY,JP
3288,OPEN HOUSE GROUP LTD,JP3173540000,TOKYO STOCK EXCHANGE,JPY,JP
3289,TOKYU FUDOSAN HOLDINGS CORPORATION,JP3569200003,,,JP
3290,ONE REIT INC,TW0003290003,TOKYO STOCK EXCHANGE,JPY,JP
3291,"IIDA GROUP HOLDINGS CO.,LTD.",JP3131090007,,,JP
3292,AEON REIT INVESTMENT CORPORATION,JP3047650001,TSE,JPY,JP
3295,HULIC REIT INC,JP3047660000,TSE,JPY,JP
3296,NIPPON REIT INVESTMENT CORP,JP3047750009,TSE,JPY,JP
3302,"TEIKOKU SEN-I CO.,LTD.",JP3540800004,,,JP
3309,SEKISUI HOUSE REIT INC,JP3047820000,TSE,JPY,JP
3315,"NIPPON COKE & ENGINEERING COMPANY,LIMITE",JP3889610006,,,JP
3349,COSMOS PHARMACEUTICAL CORP ORD,JP3298400007,TSE,JPY,JP
3360,SHIP HEALTHCARE HOLDINGS INC,JP3274150006,TSE,JPY,JP
3382,SEVEN & I HOLDINGS CO LTD ORD,JP3422950000,TSE,JPY,JP
3387,CREATE RESTAURANTS HOLDINGS INC.,JP3269930008,,,JP
3391,TSURUHA HOLDINGS INC ORD,JP3536150000,TSE,JPY,JP
3395,"SAINT MARC HOLDINGS CO.,LTD.",JP3337070001,,,JP
3397,TORIDOLL HOLDINGS CORPORATION,JP3636650008,,,JP
3401,TEIJIN LIMITED,JP3544000007,,,JP
3402,TORAY INDUSTRIES INC ORD,JP3621000003,TSE,JPY,JP
3405,"KURARAY CO.,LTD.",JP3269600007,,,JP
3407,ASAHI KASEI CORPORATION,JP3111200006,,,JP
3431,"MIYAJI ENGINEERING GROUP,INC.",JP3908700002,,,JP
3433,TOCALO CO LTD,JP3552290003,TSE,JPY,JP
3436,SUMCO CORPORATION,JP3322930003,,,JP
3443,"KAWADA TECHNOLOGIES,INC.",JP3226300006,,,JP
3445,RS TECHNOLOGIES CO LTD,JP3100350002,TSE,JPY,JP
3451,TOSEI REIT INVESTMENT CORP,JP3047830009,TSE,JPY,JP
3455,HEALTHCARE & MEDICAL INVESTMENT RE,TW0003455002,TOKYO STOCK EXCHANGE,JPY,JP
3457,"&DO HOLDINGS CO.,LTD.",JP3765420009,,,JP
3459,SAMTY RESIDENTIAL INVESTMENT C,JP3047960004,TSE,JPY,JP
3462,NOMURA REAL ESTATE MASTER FUND INC,JP3048110005,TSE,JPY,JP
3463,ICHIGO HOTEL REIT INVESTMENT CORP,JP3048160000,TSE,JPY,JP
3465,"KI-STAR REAL ESTATE CO.,LTD",JP3277620005,,,JP
3466,LASALLE LOGIPORT REIT,JP3048180008,TSE,JPY,JP
3468,STAR ASIA INVESTMENT CORP,JP3048200004,TSE,JPY,JP
3470,MARIMO REGIONAL REVITALIZATION REIT INC,JP3048290005,TSE,JPY,JP
3471,MITSUI FUDOSAN LOGISTICS PARK INC,JP3048300002,TSE,JPY,JP
3472,OOEDO ONSEN REIT INVESTMENT,JP3048310001,TSE,JPY,JP
3475,"GOOD COM ASSET CO.,LTD.",JP3273750004,,,JP
3476,MIRAI CORP,JP3048370005,TSE,JPY,JP
3480,"J.S.B.CO.,LTD.",JP3386630002,,,JP
3481,MITSUBISHI ESTATE LOGISTICS REIT INVESTMENT CORP,JP3048480002,TSE,JPY,JP
3482,LOADSTAR CAPITAL K.K.,JP3982600003,,,JP
3487,CRE LOGISTICS REIT INC,JP3048680007,TSE,JPY,JP
3488,CENTRAL REIT INVESTMENT REIT CORP,JP3048690006,TOKYO STOCK EXCHANGE,JPY,JP
3492,MIRARTH REAL EST REIT CORP,TW0003492005,TOKYO STOCK EXCHANGE,JPY,JP
3496,"AZOOM CO.,LTD",JP3119880007,,,JP
3498,"KASUMIGASEKI CAPITAL CO.,LTD.",JP3211050004,,,JP
3539,"JM HOLDINGS CO.,LTD.",JP3389690003,,,JP
3543,"KOMEDA HOLDINGS CO.,LTD.",JP3305580007,,,JP
3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",JP3266190002,,,JP
3563,FOOD & LIFE COMPANIES LTD.,JP3397150008,,,JP
3569,"SEIREN CO.,LTD.",JP3413800008,,,JP
3591,WACOAL HOLDINGS CORP.,JP3992400006,,,JP
3608,"TSI HOLDINGS CO.,LTD.",JP3538690003,,,JP
3612,"WORLD CO.,LTD.",JP3990210001,,,JP
3626,TISI,JP3104890003,TOKYO STOCK EXCHANGE,JPY,JP
3632,"GREE HOLDINGS,INC.",JP3274070006,,,JP
3635,"KOEI TECMO HOLDINGS CO.,LTD.",JP3283460008,,,JP
3659,"NEXON CO.,LTD.",JP3758190007,,,JP
3660,ISTYLE INC,JP3102320003,TSE,JPY,JP
3661,M-UP HOLDINGS INC,JP3167310006,TSE,JPY,JP
3663,CELSYS INC,JP3100260003,TSE,JPY,JP
3668,"COLOPL,INC.",JP3305960001,,,JP
3687,FIXSTARS CORP,JP3802950000,TSE,JPY,JP
3692,FFRI SECURITY INC,JP3166830004,TSE,JPY,JP
3697,SHIFT INC,JP3355400007,TSE,JPY,JP
3708,"TOKUSHU TOKAI PAPER CO.,LTD.",JP3624900001,,,JP
3762,TECHMATRIX CORPORATION,JP3545130001,TSE,JPY,JP
3765,"GUNGHO ONLINE ENTERTAINMENT,INC.",JP3235900002,,,JP
3769,GMO PAYMENT GATEWAY INC,JP3385890003,TSE,JPY,JP
3774,INTERNET INITIATIVE JAPAN INC,JP3152820001,TSE,JPY,JP
3778,SAKURA INTERNET INC,JP3317300006,TSE,JPY,JP
3836,AVANT GROUP CORP,JP3548680002,TSE,JPY,JP
3861,OJI PAPER CO LTD,JP3174410005,TSE,JPY,JP
3863,"NIPPON PAPER INDUSTRIES CO.,LTD.",JP3721600009,,,JP
3865,HOKUETSU CORPORATION,JP3841800000,,,JP
3880,DAIO PAPER CORPORATION,JP3440400004,,,JP
3891,NIPPON KODOSHI CORPORATION,JP3707000000,,,JP
3905,DATASECTION INC,JP3548480007,TSE,JPY,JP
3923,RAKUS CO LTD,JP3967170006,TSE,JPY,JP
3941,"RENGO CO.,LTD.",JP3981400009,,,JP
3950,THE PACK CORPORATION,JP3345900009,,,JP
3993,PKSHA TECHNOLOGY INC,JP3780050005,TSE,JPY,JP
3994,MONEY FORWARD,JP3869960009,TOKYO STOCK EXCHANGE,JPY,JP
4004,RESONAC HOLDINGS CORPORATION,JP3368000000,,,JP
4005,"SUMITOMO CHEMICAL COMPANY,LIMITED",JP3401400001,,,JP
401A,KASUMIGASEKI HOT REIT ORD,JP3050870009,TSE,JPY,JP
4021,NISSAN CHEMICAL CORPORATION,JP3670800006,,,JP
4022,RASA INDUSTRIES LTD,JP3967400007,TSE,JPY,JP
4023,KUREHA CORP,JP3271600003,TSE,JPY,JP
4028,"ISHIHARA SANGYO KAISHA,LTD.",JP3136800004,,,JP
4041,"NIPPON SODA CO.,LTD.",JP3726200003,,,JP
4042,TOSOH CORPORATION,JP3595200001,,,JP
4043,TOKUYAMA CORPORATION,JP3625000009,,,JP
4044,"CENTRAL GLASS CO.,LTD.",JP3425000001,,,JP
4045,"TOAGOSEI CO.,LTD.",JP3556400004,,,JP
4046,"OSAKA SODA CO.,LTD.",JP3485900009,,,JP
4047,"KANTO DENKA KOGYO CO.,LTD.",JP3232600001,,,JP
4051,GMO FINANCIAL GATE INC,JP3386710002,TSE,JPY,JP
4061,DENKA COMPANY LIMITED,JP3549600009,,,JP
4062,IBIDEN LTD,JP3148800000,TOKYO STOCK EXCHANGE,JPY,JP
4063,"SHIN-ETSU CHEMICAL CO.,LTD.",JP3371200001,,,JP
4072,DENSAN SYSTEM HOLDINGS CO LTD,JP3551440005,TSE,JPY,JP
4078,"SAKAI CHEMICAL INDUSTRY CO.,LTD.",JP3312800000,,,JP
4091,NIPPON SANSO HOLDINGS CORPORATION,JP3711600001,,,JP
4095,NIHON PARKERIZING CO LTD ORD,JP3744600002,TSE,JPY,JP
4099,SHIKOKU KASEI HOLDINGS CORPORATION,JP3349600001,,,JP
409A,"ORION BREWERIES,LTD.",JP3200010001,,,JP
4114,"NIPPON SHOKUBAI CO.,LTD.",JP3715200006,,,JP
4118,KANEKA CORPORATION,JP3215800008,,,JP
4151,KYOWA KIRIN LTD,JP3256000005,TOKYO STOCK EXCHANGE,JPY,JP
417A,"BLUE ZONES HOLDINGS CO.,LTD.",JP3831110006,,,JP
4180,APPIER GROUP INC,JP3160960005,TSE,JPY,JP
4182,"MITSUBISHI GAS CHEMICAL COMPANY,INC.",JP3896800004,,,JP
4183,"MITSUI CHEMICALS,INC.",JP3888300005,,,JP
4186,"TOKYO OHKA KOGYO CO.,LTD.",JP3571800006,,,JP
4187,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,JP3187000009,,,JP
4188,MITSUBISHI CHEMICAL GROUP CORPORATION,JP3897700005,,,JP
4189,"KH NEOCHEM CO.,LTD.",JP3277040006,,,JP
4194,VISIONAL INC,JP3800270005,TSE,JPY,JP
4202,DAICEL CORPORATION,JP3485800001,,,JP
4203,"SUMITOMO BAKELITE COMPANY,LIMITED",JP3409400003,,,JP
4204,SEKISUI CHEMICAL,JP3419400001,TOKYO STOCK EXCHANGE,JPY,JP
4205,ZEON CORPORATION,JP3725400000,,,JP
4206,"AICA KOGYO COMPANY,LIMITED",JP3100800006,,,JP
4208,UBE CORPORATION,JP3158800007,,,JP
4212,SEKISUI JUSHI CORPORATION,JP3420200002,,,JP
4216,ASAHI YUKIZAI CORPORATION,JP3117200000,,,JP
4220,RIKEN TECHNOS CORPORATION,JP3973000007,,,JP
4259,EXAWIZARDS INC,JP3161330000,TSE,JPY,JP
4272,"NIPPON KAYAKU CO.,LTD.",JP3694400007,,,JP
4293,SEPTENI HOLDINGS CO LTD,JP3423300007,TSE,JPY,JP
429A,TEKSCEND PHOTOMASK CORP,JP3545320008,TSE,JPY,JP
4307,NOMURA RESEARCH INSTITUTE LTD ORD,JP3762800005,TSE,JPY,JP
