Ticker,Name,ISIN,Exchange,Currency,Region
1808,HASEKO CORPORATION,JP3768600003,,,JP
1810,MATSUI CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1810,"MATSUI CONSTRUCTION CO.,LTD.",JP3863600007,,,JP
1812,KAJIMA,,TOKYO STOCK EXCHANGE,JPY,JP
1812,KAJIMA CORPORATION,JP3210200006,,,JP
1813,FUDO TETRA,,TOKYO STOCK EXCHANGE,JPY,JP
1813,FUDO TETRA CORPORATION,JP3825600004,,,JP
1815,TEKKEN,,TOKYO STOCK EXCHANGE,JPY,JP
1815,TEKKEN CORPORATION,JP3545600003,,,JP
1820,NISHIMATSU CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1820,"NISHIMATSU CONSTRUCTION CO.,LTD.",JP3659200004,,,JP
1822,DAIHO CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1822,DAIHO CORPORATION,JP3498600000,,,JP
1833,OKUMURA CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1833,OKUMURA CORPORATION,JP3194800003,,,JP
1835,TOTETSU KOGYO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1835,"TOTETSU KOGYO CO.,LTD.",JP3595400007,,,JP
1852,ASANUMA CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1852,ASANUMA CORPORATION,JP3110000001,,,JP
1860,TODA,,TOKYO STOCK EXCHANGE,JPY,JP
1860,TODA CORPORATION,JP3627000007,,,JP
1861,KUMAGAI LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1861,"KUMAGAI GUMI CO.,LTD.",JP3266800006,,,JP
1870,YAHAGI CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1870,"YAHAGI CONSTRUCTION CO.,LTD.",JP3933200002,,,JP
1871,PS CONSTRUCTION,,TOKYO STOCK EXCHANGE,JPY,JP
1871,"PS CONSTRUCTION CO.,LTD.",JP3801400007,,,JP
1873,NIHON HOUSE HOLDINGS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1873,"NIHON HOUSE HOLDINGS CO.,LTD.",JP3783500006,,,JP
1878,DAITO TRUST CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1878,"DAITO TRUST CONSTRUCTION CO.,LTD.",JP3486800000,,,JP
1879,SHINNIHON CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1879,SHINNIHON CORPORATION,JP3380300008,,,JP
1882,TOA ROAD CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1882,TOA ROAD CORPORATION,JP3558000000,,,JP
1885,TOA (TOKYO) CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1885,TOA CORPORATION,JP3556000002,,,JP
1887,JDC,,TOKYO STOCK EXCHANGE,JPY,JP
1887,JDC CORPORATION,JP3707200006,,,JP
1888,WAKACHIKU CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1888,"WAKACHIKU CONSTRUCTION CO.,LTD.",JP3990800009,,,JP
1893,PENTA-OCEAN CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1893,"PENTA-OCEAN CONSTRUCTION CO.,LTD.",JP3309000002,,,JP
1898,SEIKITOKYU KOGYO,,TOKYO STOCK EXCHANGE,JPY,JP
1898,"SEIKITOKYU KOGYO CO.,LTD.",JP3414600001,,,JP
1899,FUKUDA CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1899,FUKUDA CORPORATION,JP3805600008,,,JP
1911,SUMITOMO FORESTRY,,TOKYO STOCK EXCHANGE,JPY,JP
1911,"SUMITOMO FORESTRY CO.,LTD.",JP3409800004,,,JP
1925,DAIWA HOUSE INDUSTRY,,TOKYO STOCK EXCHANGE,JPY,JP
1925,"DAIWA HOUSE INDUSTRY CO.,LTD.",JP3505000004,,,JP
1926,RAITO KOGYO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1926,"RAITO KOGYO CO.,LTD.",JP3965800000,,,JP
1928,SEKISUI HOUSE,,TOKYO STOCK EXCHANGE,JPY,JP
1928,"SEKISUI HOUSE,LTD.",JP3420600003,,,JP
1929,NITTOC CONSTRUCTION LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1929,"NITTOC CONSTRUCTION CO.,LTD.",JP3684800000,,,JP
1930,HOKURIKU ELECTRICAL CONSTRUCTION L,,TOKYO STOCK EXCHANGE,JPY,JP
1930,"HOKURIKU ELECTRICAL CONSTRUCTION CO.,LTD",JP3845000003,,,JP
1934,YURTEC CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1934,YURTEC CORPORATION,JP3946200007,,,JP
1938,NIPPON RIETEC LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1938,"NIPPON RIETEC CO.,LTD.",JP3510600004,,,JP
1939,YONDENKO CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1939,YONDENKO CORPORATION,JP3962600007,,,JP
1941,CHUDENKO CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1941,CHUDENKO CORPORATION,JP3524000001,,,JP
1942,KANDENKO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1942,"KANDENKO CO.,LTD.",JP3230600003,,,JP
1944,KINDEN,,TOKYO STOCK EXCHANGE,JPY,JP
1944,KINDEN CORPORATION,JP3263000006,,,JP
1945,TOKYO ENERGY & SYSTEMS INC,,TOKYO STOCK EXCHANGE,JPY,JP
1945,TOKYO ENERGY & SYSTEMS INC.,JP3585400009,,,JP
1946,TOENEC CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1946,TOENEC CORPORATION,JP3552230009,,,JP
1950,NIPPON DENSETSU KOGYO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1950,"NIPPON DENSETSU KOGYO CO.,LTD.",JP3736200001,,,JP
1951,EXEO GROUP INC,,TOKYO STOCK EXCHANGE,JPY,JP
1951,"EXEO GROUP,INC.",JP3254200003,,,JP
1952,SHIN NIPPON AIR TECHNOLOGIES LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1952,"SHIN NIPPON AIR TECHNOLOGIES CO.,LTD.",JP3380250005,,,JP
1959,KRAFTIA CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1959,KRAFTIA CORPORATION,JP3247050002,,,JP
1961,SANKI ENGINEERING,,TOKYO STOCK EXCHANGE,JPY,JP
1961,"SANKI ENGINEERING CO.,LTD.",JP3325600009,,,JP
1963,JGC HOLDINGS CORP,,TOKYO STOCK EXCHANGE,JPY,JP
1963,JGC HOLDINGS CORPORATION,JP3667600005,,,JP
1964,CHUGAI RO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1964,"CHUGAI RO CO.,LTD.",JP3519800001,,,JP
1968,TAIHEI DENGYO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1968,"TAIHEI DENGYO KAISHA,LTD.",JP3447200001,,,JP
1969,TAKASAGO THERMAL ENGINEERING,,TOKYO STOCK EXCHANGE,JPY,JP
1969,"TAKASAGO THERMAL ENGINEERING CO.,LTD.",JP3455200000,,,JP
1975,ASAHI KOGYOSHA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1975,"ASAHI KOGYOSHA CO.,LTD.",JP3112800002,,,JP
1976,MEISEI INDUSTRIAL LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1976,"MEISEI INDUSTRIAL CO.,LTD.",JP3918200001,,,JP
1979,TAIKISHA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1979,TAIKISHA LTD.,JP3441200007,,,JP
1980,DAI DAN LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1980,"DAI-DAN CO.,LTD.",JP3486000007,,,JP
1982,HIBIYA ENGINEERING LTD,,TOKYO STOCK EXCHANGE,JPY,JP
1982,"HIBIYA ENGINEERING,LTD.",JP3793400007,,,JP
2001,NIPPN CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2001,NIPPN CORPORATION,JP3723000000,,,JP
2002,NISSHIN SEIFUN GROUP,,TOKYO STOCK EXCHANGE,JPY,JP
2002,NISSHIN SEIFUN GROUP INC.,JP3676800000,,,JP
2003,NITTO FUJI FLOUR MILLING LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2003,"NITTO FUJI FLOUR MILLING CO.,LTD.",JP3683200004,,,JP
2004,SHOWA SANGYO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2004,"SHOWA SANGYO CO.,LTD.",JP3366400004,,,JP
2053,CHUBU SHIRYO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2053,"CHUBU SHIRYO CO.,LTD.",JP3525400002,,,JP
2060,FEED ONE LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2060,"FEED ONE CO.,LTD.",JP3802960009,,,JP
2108,NIPPON BEET SUGAR MANUFACTURING LT,,TOKYO STOCK EXCHANGE,JPY,JP
2108,"NIPPON BEET SUGAR MANUFACTURING CO.,LTD.",JP3732600006,,,JP
2109,MITSUI DM SUGAR,,TOKYO STOCK EXCHANGE,JPY,JP
2109,"MITSUI DM SUGAR CO.,LTD.",JP3890400009,,,JP
2117,WELLNEO SUGAR LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2117,"WELLNEO SUGAR CO.,LTD.",JP3676600004,,,JP
2120,LIFULL LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2120,"LIFULL CO.,LTD.",JP3758140002,,,JP
2121,MIXI,,TOKYO STOCK EXCHANGE,JPY,JP
2121,"MIXI,INC.",JP3882750007,,,JP
2124,JAC RECRUITMENT LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2124,"JAC RECRUITMENT CO.,LTD.",JP3386130003,,,JP
2127,NIHON M&A CENTER HOLDINGS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2127,NIHON M&A CENTER HOLDINGS INC.,JP3689050007,,,JP
212A,FIT EASY INC,,TOKYO STOCK EXCHANGE,JPY,JP
212A,FIT EASY INC.,JP3803140007,,,JP
2130,MEMBERS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2130,"MEMBERS CO.,LTD.",JP3921700005,,,JP
2146,UT GROUP LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2146,"UT GROUP CO.,LTD.",JP3949500007,,,JP
2148,ITMEDIA INC,,TOKYO STOCK EXCHANGE,JPY,JP
2148,ITMEDIA INC.,JP3104880004,,,JP
2153,E J HOLDINGS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2153,E.J HOLDINGS INC.,JP3130480001,,,JP
2154,OPEN UP GROUP INC,,TOKYO STOCK EXCHANGE,JPY,JP
2154,OPEN UP GROUP INC.,JP3635580008,,,JP
2157,KOSHIDAKA HOLDINGS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2157,"KOSHIDAKA HOLDINGS CO.,LTD.",JP3297360004,,,JP
2168,PASONA GROUP INC,,TOKYO STOCK EXCHANGE,JPY,JP
2168,PASONA GROUP INC.,JP3781490002,,,JP
2170,LINK AND MOTIVATION INC,,TOKYO STOCK EXCHANGE,JPY,JP
2170,LINK AND MOTIVATION INC.,JP3977020001,,,JP
2175,SMS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2175,"SMS CO.,LTD.",JP3162350007,,,JP
2181,PERSOL HOLDINGS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2181,"PERSOL HOLDINGS CO.,LTD.",JP3547670004,,,JP
2193,COOKPAD,,TOKYO STOCK EXCHANGE,JPY,JP
2193,COOKPAD INC.,JP3266170004,,,JP
2201,MORINAGA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2201,"MORINAGA & CO.,LTD.",JP3926400007,,,JP
2204,NAKAMURAYA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2204,"NAKAMURAYA CO.,LTD.",JP3646000004,,,JP
2206,EZAKI GLICO,,TOKYO STOCK EXCHANGE,JPY,JP
2206,"EZAKI GLICO CO.,LTD.",JP3161200005,,,JP
2207,MEITO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2207,"MEITO CO.,LTD.",JP3920200007,,,JP
2209,IMURAYA GROUP LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2209,"IMURAYA GROUP CO.,LTD.",JP3149200002,,,JP
2211,FUJIYA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2211,"FUJIYA CO.,LTD.",JP3821200007,,,JP
2212,YAMAZAKI BAKING LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2212,"YAMAZAKI BAKING CO.,LTD.",JP3935600001,,,JP
2217,MOROZOFF LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2217,MOROZOFF LIMITED,JP3927600001,,,JP
2220,KAMEDA SEIKA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2220,"KAMEDA SEIKA CO.,LTD.",JP3219800004,,,JP
2222,KOTOBUKI SPIRITS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2222,"KOTOBUKI SPIRITS CO.,LTD.",JP3299600001,,,JP
2229,CALBEE INC,,TOKYO STOCK EXCHANGE,JPY,JP
2229,"CALBEE,INC.",JP3220580009,,,JP
2264,MORINAGA MILK INDUSTRY,,TOKYO STOCK EXCHANGE,JPY,JP
2264,"MORINAGA MILK INDUSTRY CO.,LTD.",JP3926800008,,,JP
2266,ROKKO BUTTER LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2266,"ROKKO BUTTER CO.,LTD.",JP3984800007,,,JP
2267,YAKULT HONSHA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2267,"YAKULT HONSHA CO.,LTD.",JP3931600005,,,JP
2269,MEIJI HOLDINGS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2269,"MEIJI HOLDINGS CO.,LTD.",JP3918000005,,,JP
2270,MEGMILK SNOW BRAND LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2270,"MEGMILK SNOW BRAND CO.,LTD.",JP3947800003,,,JP
2281,PRIMA MEAT PACKERS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2281,"PRIMA MEAT PACKERS,LTD.",JP3833200003,,,JP
2282,NH FOODS,,TOKYO STOCK EXCHANGE,JPY,JP
2282,NH FOODS LTD.,JP3743000006,,,JP
2288,MARUDAI FOOD LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2288,"MARUDAI FOOD CO.,LTD.",JP3876400007,,,JP
2292,S FOODS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2292,S FOODS INC.,JP3399300007,,,JP
2294,KAKIYASU HONTEN LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2294,"KAKIYASU HONTEN CO.,LTD.",JP3206500005,,,JP
2296,ITOHAM YONEKYU HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
2296,ITOHAM YONEKYU HOLDINGS INC.,JP3144500000,,,JP
2301,GAKUJO LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2301,"GAKUJO CO.,LTD.",JP3234400004,,,JP
2305,STUDIO ALICE LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2305,"STUDIO ALICE CO.,LTD.",JP3399240005,,,JP
2307,CROSS CAT LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2307,"CROSS CAT CO.,LTD.",JP3272600002,,,JP
2317,SYSTENA CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2317,SYSTENA CORPORATION,JP3351050004,,,JP
2325,NJS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2325,"NJS CO.,LTD.",JP3718600004,,,JP
2326,DIGITAL ARTS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2326,DIGITAL ARTS INC.,JP3549020000,,,JP
2327,NS SOLUTIONS CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2327,NS SOLUTIONS CORPORATION,JP3379900008,,,JP
2331,ALSOK LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2331,"ALSOK CO.,LTD.",JP3431900004,,,JP
2335,CUBE SYSTEM INC,,TOKYO STOCK EXCHANGE,JPY,JP
2335,CUBE SYSTEM INC.,JP3244950006,,,JP
2337,ICHIGO INC,,TOKYO STOCK EXCHANGE,JPY,JP
2337,ICHIGO INC.,JP3120010008,,,JP
2353,NIPPON PARKING DEVELOPMENT LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2353,"NIPPON PARKING DEVELOPMENT CO.,LTD.",JP3728000005,,,JP
2359,CORE CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2359,CORE CORPORATION,JP3284000001,,,JP
2371,KAKAKU.COM,,TOKYO STOCK EXCHANGE,JPY,JP
2371,"KAKAKU.COM,INC.",JP3206000006,,,JP
2378,RENAISSANCE INC,,TOKYO STOCK EXCHANGE,JPY,JP
2378,"RENAISSANCE,INCORPORATED",JP3978800005,,,JP
2379,DIP CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2379,DIP CORPORATION,JP3548640006,,,JP
2384,SBS HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
2384,"SBS HOLDINGS,INC.",JP3163500006,,,JP
2395,SHIN NIPPON BIOMEDICAL LABORATORIE,,TOKYO STOCK EXCHANGE,JPY,JP
2395,"SHIN NIPPON BIOMEDICAL LABORATORIES,LTD.",JP3379950003,,,JP
2413,M3 INC,,TOKYO STOCK EXCHANGE,JPY,JP
2413,"M3,INC.",JP3435750009,,,JP
2429,WORLD HOLDINGS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2429,"WORLD HOLDINGS CO.,LTD.",JP3990220000,,,JP
2432,DENA,,TOKYO STOCK EXCHANGE,JPY,JP
2432,"DENA CO.,LTD.",JP3548610009,,,JP
2433,HAKUHODO DY HOLDINGS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2433,HAKUHODO DY HOLDINGS INCORPORATED,JP3766550002,,,JP
2440,GURUNAVI INC,,TOKYO STOCK EXCHANGE,JPY,JP
2440,"GURUNAVI,INC.",JP3274180003,,,JP
2445,TAKAMIYA LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2445,"TAKAMIYA CO.,LTD.",JP3161560002,,,JP
2461,F@N COMMUNICATIONS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2461,"FAN COMMUNICATIONS,INC.",JP3802840003,,,JP
2462,LIKE INC,,TOKYO STOCK EXCHANGE,JPY,JP
2462,"LIKE,INC.",JP3386120004,,,JP
2471,S-POOL INC,,TOKYO STOCK EXCHANGE,JPY,JP
2471,"S-POOL,INC.",JP3163900008,,,JP
2475,WDB HOLDINGS LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2475,"WDB HOLDINGS CO.,LTD.",JP3505940001,,,JP
2477,TEMAIRAZU INC,,TOKYO STOCK EXCHANGE,JPY,JP
2477,"TEMAIRAZU,INC.",JP3783300001,,,JP
2489,ADWAYS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2489,ADWAYS INC.,JP3121970002,,,JP
2491,VALUECOMMERCE LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2491,"VALUECOMMERCE CO.,LTD.",JP3778390009,,,JP
2492,INFOMART CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2492,INFOMART CORPORATION,JP3153480003,,,JP
2501,SAPPORO BREWERIES LIMITED,,TOKYO STOCK EXCHANGE,JPY,JP
2501,SAPPORO BREWERIES LIMITED,JP3320800000,,,JP
2502,ASAHI GROUP HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
2502,"ASAHI GROUP HOLDINGS,LTD.",JP3116000005,,,JP
2503,KIRIN HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
2503,"KIRIN HOLDINGS COMPANY,LIMITED",JP3258000003,,,JP
250A,SHIMADAYA CORP,,TOKYO STOCK EXCHANGE,JPY,JP
250A,SHIMADAYA CORPORATION,JP3356550008,,,JP
2531,TAKARA HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
2531,TAKARA HOLDINGS INC.,JP3459600007,,,JP
2533,OENON HOLDINGS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2533,"OENON HOLDINGS,INC.",JP3307400006,,,JP
256A,TOBISHIMA HOLDINGS INC,,TOKYO STOCK EXCHANGE,JPY,JP
256A,TOBISHIMA HOLDINGS INC.,JP3629810007,,,JP
2579,COCA-COLA BOTTLERS JAPAN HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
2579,COCA-COLA BOTTLERS JAPAN HOLDINGS INC.,JP3293200006,,,JP
2585,LIFEDRINK COMPANY,,TOKYO STOCK EXCHANGE,JPY,JP
2585,"LIFEDRINK COMPANY,INC.",JP3966680005,,,JP
2587,SUNTORY BEVERAGE & FOOD LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2587,SUNTORY BEVERAGE & FOOD LIMITED,JP3336560002,,,JP
2590,DYDO GROUP HOLDINGS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2590,"DYDO GROUP HOLDINGS,INC.",JP3488400007,,,JP
2593,ITO EN LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2593,"ITO EN,LTD.",JP3143000002,,,JP
2594,KEY COFFEE INC,,TOKYO STOCK EXCHANGE,JPY,JP
2594,KEY COFFEE INC,JP3236300004,,,JP
2602,NISSHIN OILLIO GROUP LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2602,"THE NISSHIN OILLIO GROUP,LTD.",JP3677200002,,,JP
2607,FUJI OIL LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2607,"FUJI OIL CO.,LTD.",JP3816400000,,,JP
2613,J OIL MILLS INC,,TOKYO STOCK EXCHANGE,JPY,JP
2613,"J-OIL MILLS, INC.",JP3840000008,,,JP
262A,INTERMESTIC INC,,TOKYO STOCK EXCHANGE,JPY,JP
262A,INTERMESTIC INC.,JP3152840009,,,JP
2659,SAN-A LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2659,"SAN-A CO.,LTD.",JP3324500002,,,JP
2664,CAWACHI LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2664,CAWACHI LIMITED,JP3226450009,,,JP
2670,ABC MART INC,,TOKYO STOCK EXCHANGE,JPY,JP
2670,"ABC-MART,INC.",JP3152740001,,,JP
2674,HARD OFF LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2674,"HARD OFF CORPORATION CO.,LTD.",JP3765120005,,,JP
2676,TAKACHIHO KOHEKI LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2676,"TAKACHIHO KOHEKI CO.,LTD.",JP3457710006,,,JP
2678,ASKUL CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2678,ASKUL CORPORATION,JP3119920001,,,JP
2681,GEO HOLDINGS CORP,,TOKYO STOCK EXCHANGE,JPY,JP
2681,GEO HOLDINGS CORPORATION,JP3282400005,,,JP
2685,AND ST HD LTD,,TOKYO STOCK EXCHANGE,JPY,JP
2685,"AND ST HD CO.,LTD.",JP3856000009,,,JP
268A,RIGAKU HOLDINGS,,TOKYO STOCK EXCHANGE,JPY,JP
268A,RIGAKU HOLDINGS CORPORATION,JP3969750003,,,JP
2695,KURA SUSHI INC,,TOKYO STOCK EXCHANGE,JPY,JP
2695,"KURA SUSHI,INC.",JP3268200007,,,JP
